file_id	image_path	segmented_path	species	source
57818	dataset/images/lab/gleditsia_triacanthos/pi2767-04-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-04-3.png	Gleditsia triacanthos	lab
57820	dataset/images/lab/gleditsia_triacanthos/pi2767-04-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-04-4.png	Gleditsia triacanthos	lab
57822	dataset/images/lab/gleditsia_triacanthos/pi2767-05-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-05-1.png	Gleditsia triacanthos	lab
57824	dataset/images/lab/gleditsia_triacanthos/pi2767-05-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-05-2.png	Gleditsia triacanthos	lab
57826	dataset/images/lab/gleditsia_triacanthos/pi2767-05-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-05-3.png	Gleditsia triacanthos	lab
57827	dataset/images/lab/gleditsia_triacanthos/pi2767-05-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-05-4.png	Gleditsia triacanthos	lab
57831	dataset/images/lab/gleditsia_triacanthos/pi2767-06-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-06-1.png	Gleditsia triacanthos	lab
57833	dataset/images/lab/gleditsia_triacanthos/pi2767-06-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-06-2.png	Gleditsia triacanthos	lab
57835	dataset/images/lab/gleditsia_triacanthos/pi2767-06-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-06-3.png	Gleditsia triacanthos	lab
57837	dataset/images/lab/gleditsia_triacanthos/pi2767-06-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-06-4.png	Gleditsia triacanthos	lab
57840	dataset/images/lab/gleditsia_triacanthos/pi2767-07-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-07-1.png	Gleditsia triacanthos	lab
57842	dataset/images/lab/gleditsia_triacanthos/pi2767-07-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-07-2.png	Gleditsia triacanthos	lab
57844	dataset/images/lab/gleditsia_triacanthos/pi2767-07-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-07-3.png	Gleditsia triacanthos	lab
57846	dataset/images/lab/gleditsia_triacanthos/pi2767-07-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-07-4.png	Gleditsia triacanthos	lab
57848	dataset/images/lab/gleditsia_triacanthos/pi2767-08-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-08-1.png	Gleditsia triacanthos	lab
57850	dataset/images/lab/gleditsia_triacanthos/pi2767-08-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-08-2.png	Gleditsia triacanthos	lab
57852	dataset/images/lab/gleditsia_triacanthos/pi2767-08-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-08-3.png	Gleditsia triacanthos	lab
57854	dataset/images/lab/gleditsia_triacanthos/pi2767-08-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-08-4.png	Gleditsia triacanthos	lab
57857	dataset/images/lab/gleditsia_triacanthos/pi2767-09-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-09-1.png	Gleditsia triacanthos	lab
57859	dataset/images/lab/gleditsia_triacanthos/pi2767-09-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-09-2.png	Gleditsia triacanthos	lab
57860	dataset/images/lab/gleditsia_triacanthos/pi2767-09-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-09-3.png	Gleditsia triacanthos	lab
57862	dataset/images/lab/gleditsia_triacanthos/pi2767-09-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-09-4.png	Gleditsia triacanthos	lab
57864	dataset/images/lab/gleditsia_triacanthos/pi2767-10-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-10-1.png	Gleditsia triacanthos	lab
57865	dataset/images/lab/gleditsia_triacanthos/pi2767-10-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-10-2.png	Gleditsia triacanthos	lab
57867	dataset/images/lab/gleditsia_triacanthos/pi2767-10-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-10-3.png	Gleditsia triacanthos	lab
57869	dataset/images/lab/gleditsia_triacanthos/pi2767-10-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2767-10-4.png	Gleditsia triacanthos	lab
57871	dataset/images/lab/gleditsia_triacanthos/pi2768-01-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-01-1.png	Gleditsia triacanthos	lab
57873	dataset/images/lab/gleditsia_triacanthos/pi2768-01-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-01-2.png	Gleditsia triacanthos	lab
57875	dataset/images/lab/gleditsia_triacanthos/pi2768-01-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-01-3.png	Gleditsia triacanthos	lab
57876	dataset/images/lab/gleditsia_triacanthos/pi2768-01-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-01-4.png	Gleditsia triacanthos	lab
57878	dataset/images/lab/gleditsia_triacanthos/pi2768-02-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-02-1.png	Gleditsia triacanthos	lab
57880	dataset/images/lab/gleditsia_triacanthos/pi2768-02-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-02-2.png	Gleditsia triacanthos	lab
57882	dataset/images/lab/gleditsia_triacanthos/pi2768-02-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-02-3.png	Gleditsia triacanthos	lab
57885	dataset/images/lab/gleditsia_triacanthos/pi2768-02-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-02-4.png	Gleditsia triacanthos	lab
57886	dataset/images/lab/gleditsia_triacanthos/pi2768-03-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-03-1.png	Gleditsia triacanthos	lab
57889	dataset/images/lab/gleditsia_triacanthos/pi2768-03-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-03-2.png	Gleditsia triacanthos	lab
57891	dataset/images/lab/gleditsia_triacanthos/pi2768-03-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-03-3.png	Gleditsia triacanthos	lab
57893	dataset/images/lab/gleditsia_triacanthos/pi2768-03-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-03-4.png	Gleditsia triacanthos	lab
57895	dataset/images/lab/gleditsia_triacanthos/pi2768-04-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-04-1.png	Gleditsia triacanthos	lab
57897	dataset/images/lab/gleditsia_triacanthos/pi2768-04-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-04-2.png	Gleditsia triacanthos	lab
57899	dataset/images/lab/gleditsia_triacanthos/pi2768-04-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-04-3.png	Gleditsia triacanthos	lab
57901	dataset/images/lab/gleditsia_triacanthos/pi2768-04-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-04-4.png	Gleditsia triacanthos	lab
57903	dataset/images/lab/gleditsia_triacanthos/pi2768-05-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-05-1.png	Gleditsia triacanthos	lab
57904	dataset/images/lab/gleditsia_triacanthos/pi2768-05-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-05-2.png	Gleditsia triacanthos	lab
57907	dataset/images/lab/gleditsia_triacanthos/pi2768-05-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-05-3.png	Gleditsia triacanthos	lab
57909	dataset/images/lab/gleditsia_triacanthos/pi2768-05-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-05-4.png	Gleditsia triacanthos	lab
57910	dataset/images/lab/gleditsia_triacanthos/pi2768-06-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-06-1.png	Gleditsia triacanthos	lab
57913	dataset/images/lab/gleditsia_triacanthos/pi2768-06-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-06-2.png	Gleditsia triacanthos	lab
57915	dataset/images/lab/gleditsia_triacanthos/pi2768-06-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-06-3.png	Gleditsia triacanthos	lab
57917	dataset/images/lab/gleditsia_triacanthos/pi2768-06-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-06-4.png	Gleditsia triacanthos	lab
57919	dataset/images/lab/gleditsia_triacanthos/pi2768-08-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-08-1.png	Gleditsia triacanthos	lab
57920	dataset/images/lab/gleditsia_triacanthos/pi2768-08-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-08-2.png	Gleditsia triacanthos	lab
57922	dataset/images/lab/gleditsia_triacanthos/pi2768-08-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-08-3.png	Gleditsia triacanthos	lab
57924	dataset/images/lab/gleditsia_triacanthos/pi2768-08-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-08-4.png	Gleditsia triacanthos	lab
57927	dataset/images/lab/gleditsia_triacanthos/pi2768-09-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-09-1.png	Gleditsia triacanthos	lab
57928	dataset/images/lab/gleditsia_triacanthos/pi2768-09-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-09-2.png	Gleditsia triacanthos	lab
57930	dataset/images/lab/gleditsia_triacanthos/pi2768-09-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-09-3.png	Gleditsia triacanthos	lab
57932	dataset/images/lab/gleditsia_triacanthos/pi2768-09-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-09-4.png	Gleditsia triacanthos	lab
57934	dataset/images/lab/gleditsia_triacanthos/pi2768-10-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-10-1.png	Gleditsia triacanthos	lab
57936	dataset/images/lab/gleditsia_triacanthos/pi2768-10-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-10-2.png	Gleditsia triacanthos	lab
57938	dataset/images/lab/gleditsia_triacanthos/pi2768-10-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-10-3.png	Gleditsia triacanthos	lab
57940	dataset/images/lab/gleditsia_triacanthos/pi2768-10-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2768-10-4.png	Gleditsia triacanthos	lab
57941	dataset/images/lab/gleditsia_triacanthos/pi2769-01-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-01-1.png	Gleditsia triacanthos	lab
57943	dataset/images/lab/gleditsia_triacanthos/pi2769-01-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-01-2.png	Gleditsia triacanthos	lab
57945	dataset/images/lab/gleditsia_triacanthos/pi2769-01-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-01-3.png	Gleditsia triacanthos	lab
57948	dataset/images/lab/gleditsia_triacanthos/pi2769-01-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-01-4.png	Gleditsia triacanthos	lab
57950	dataset/images/lab/gleditsia_triacanthos/pi2769-02-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-02-1.png	Gleditsia triacanthos	lab
57952	dataset/images/lab/gleditsia_triacanthos/pi2769-02-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-02-2.png	Gleditsia triacanthos	lab
57953	dataset/images/lab/gleditsia_triacanthos/pi2769-02-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-02-3.png	Gleditsia triacanthos	lab
57955	dataset/images/lab/gleditsia_triacanthos/pi2769-02-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-02-4.png	Gleditsia triacanthos	lab
57957	dataset/images/lab/gleditsia_triacanthos/pi2769-03-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-03-1.png	Gleditsia triacanthos	lab
57959	dataset/images/lab/gleditsia_triacanthos/pi2769-03-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-03-2.png	Gleditsia triacanthos	lab
57961	dataset/images/lab/gleditsia_triacanthos/pi2769-03-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-03-3.png	Gleditsia triacanthos	lab
57963	dataset/images/lab/gleditsia_triacanthos/pi2769-03-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-03-4.png	Gleditsia triacanthos	lab
57965	dataset/images/lab/gleditsia_triacanthos/pi2769-04-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-04-1.png	Gleditsia triacanthos	lab
57967	dataset/images/lab/gleditsia_triacanthos/pi2769-04-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-04-2.png	Gleditsia triacanthos	lab
57969	dataset/images/lab/gleditsia_triacanthos/pi2769-04-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-04-3.png	Gleditsia triacanthos	lab
57971	dataset/images/lab/gleditsia_triacanthos/pi2769-04-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-04-4.png	Gleditsia triacanthos	lab
57973	dataset/images/lab/gleditsia_triacanthos/pi2769-05-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-05-1.png	Gleditsia triacanthos	lab
57975	dataset/images/lab/gleditsia_triacanthos/pi2769-05-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-05-2.png	Gleditsia triacanthos	lab
57977	dataset/images/lab/gleditsia_triacanthos/pi2769-05-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-05-3.png	Gleditsia triacanthos	lab
57979	dataset/images/lab/gleditsia_triacanthos/pi2769-05-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-05-4.png	Gleditsia triacanthos	lab
57982	dataset/images/lab/gleditsia_triacanthos/pi2769-06-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-06-1.png	Gleditsia triacanthos	lab
57984	dataset/images/lab/gleditsia_triacanthos/pi2769-06-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-06-2.png	Gleditsia triacanthos	lab
57985	dataset/images/lab/gleditsia_triacanthos/pi2769-06-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-06-3.png	Gleditsia triacanthos	lab
57987	dataset/images/lab/gleditsia_triacanthos/pi2769-06-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-06-4.png	Gleditsia triacanthos	lab
57989	dataset/images/lab/gleditsia_triacanthos/pi2769-07-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-07-1.png	Gleditsia triacanthos	lab
57991	dataset/images/lab/gleditsia_triacanthos/pi2769-07-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-07-2.png	Gleditsia triacanthos	lab
57993	dataset/images/lab/gleditsia_triacanthos/pi2769-07-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-07-3.png	Gleditsia triacanthos	lab
57995	dataset/images/lab/gleditsia_triacanthos/pi2769-07-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-07-4.png	Gleditsia triacanthos	lab
57996	dataset/images/lab/gleditsia_triacanthos/pi2769-08-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-08-1.png	Gleditsia triacanthos	lab
57998	dataset/images/lab/gleditsia_triacanthos/pi2769-08-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-08-2.png	Gleditsia triacanthos	lab
58000	dataset/images/lab/gleditsia_triacanthos/pi2769-08-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-08-3.png	Gleditsia triacanthos	lab
58002	dataset/images/lab/gleditsia_triacanthos/pi2769-08-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-08-4.png	Gleditsia triacanthos	lab
58003	dataset/images/lab/gleditsia_triacanthos/pi2769-09-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-09-1.png	Gleditsia triacanthos	lab
58005	dataset/images/lab/gleditsia_triacanthos/pi2769-09-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-09-2.png	Gleditsia triacanthos	lab
58007	dataset/images/lab/gleditsia_triacanthos/pi2769-09-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-09-3.png	Gleditsia triacanthos	lab
58009	dataset/images/lab/gleditsia_triacanthos/pi2769-09-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-09-4.png	Gleditsia triacanthos	lab
58011	dataset/images/lab/gleditsia_triacanthos/pi2769-10-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-10-1.png	Gleditsia triacanthos	lab
58013	dataset/images/lab/gleditsia_triacanthos/pi2769-10-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-10-2.png	Gleditsia triacanthos	lab
58015	dataset/images/lab/gleditsia_triacanthos/pi2769-10-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-10-3.png	Gleditsia triacanthos	lab
58017	dataset/images/lab/gleditsia_triacanthos/pi2769-10-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-10-4.png	Gleditsia triacanthos	lab
58019	dataset/images/lab/gleditsia_triacanthos/pi2769-11-1.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-11-1.png	Gleditsia triacanthos	lab
58021	dataset/images/lab/gleditsia_triacanthos/pi2769-11-2.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-11-2.png	Gleditsia triacanthos	lab
58023	dataset/images/lab/gleditsia_triacanthos/pi2769-11-3.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-11-3.png	Gleditsia triacanthos	lab
58027	dataset/images/lab/gleditsia_triacanthos/pi2769-11-4.jpg	dataset/segmented/lab/gleditsia_triacanthos/pi2769-11-4.png	Gleditsia triacanthos	lab
79722	dataset/images/field/gleditsia_triacanthos/12992000849671.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000849671.png	Gleditsia triacanthos	field
79723	dataset/images/field/gleditsia_triacanthos/12992000851559.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000851559.png	Gleditsia triacanthos	field
79724	dataset/images/field/gleditsia_triacanthos/12992000860641.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000860641.png	Gleditsia triacanthos	field
79725	dataset/images/field/gleditsia_triacanthos/12992000871560.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000871560.png	Gleditsia triacanthos	field
79726	dataset/images/field/gleditsia_triacanthos/12992000888893.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000888893.png	Gleditsia triacanthos	field
79727	dataset/images/field/gleditsia_triacanthos/12992000892448.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000892448.png	Gleditsia triacanthos	field
79728	dataset/images/field/gleditsia_triacanthos/12992000904528.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000904528.png	Gleditsia triacanthos	field
79729	dataset/images/field/gleditsia_triacanthos/12992000911703.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000911703.png	Gleditsia triacanthos	field
79730	dataset/images/field/gleditsia_triacanthos/12992000921067.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000921067.png	Gleditsia triacanthos	field
79731	dataset/images/field/gleditsia_triacanthos/12992000937154.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000937154.png	Gleditsia triacanthos	field
79732	dataset/images/field/gleditsia_triacanthos/12992000945433.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000945433.png	Gleditsia triacanthos	field
79733	dataset/images/field/gleditsia_triacanthos/12992000957042.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000957042.png	Gleditsia triacanthos	field
79734	dataset/images/field/gleditsia_triacanthos/12992000962590.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000962590.png	Gleditsia triacanthos	field
79735	dataset/images/field/gleditsia_triacanthos/12992000975469.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000975469.png	Gleditsia triacanthos	field
79736	dataset/images/field/gleditsia_triacanthos/12992000996803.jpg	dataset/segmented/field/gleditsia_triacanthos/12992000996803.png	Gleditsia triacanthos	field
79737	dataset/images/field/gleditsia_triacanthos/12992001009229.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001009229.png	Gleditsia triacanthos	field
79738	dataset/images/field/gleditsia_triacanthos/12992001013700.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001013700.png	Gleditsia triacanthos	field
79739	dataset/images/field/gleditsia_triacanthos/12992001025880.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001025880.png	Gleditsia triacanthos	field
79740	dataset/images/field/gleditsia_triacanthos/12992001034964.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001034964.png	Gleditsia triacanthos	field
79741	dataset/images/field/gleditsia_triacanthos/12992001046630.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001046630.png	Gleditsia triacanthos	field
79742	dataset/images/field/gleditsia_triacanthos/12992001050319.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001050319.png	Gleditsia triacanthos	field
79743	dataset/images/field/gleditsia_triacanthos/12992001062993.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001062993.png	Gleditsia triacanthos	field
79744	dataset/images/field/gleditsia_triacanthos/12992001073824.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001073824.png	Gleditsia triacanthos	field
79745	dataset/images/field/gleditsia_triacanthos/12992001089838.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001089838.png	Gleditsia triacanthos	field
79746	dataset/images/field/gleditsia_triacanthos/12992001093840.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001093840.png	Gleditsia triacanthos	field
79747	dataset/images/field/gleditsia_triacanthos/12992001098734.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001098734.png	Gleditsia triacanthos	field
79748	dataset/images/field/gleditsia_triacanthos/12992001102615.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001102615.png	Gleditsia triacanthos	field
79749	dataset/images/field/gleditsia_triacanthos/12992001104894.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001104894.png	Gleditsia triacanthos	field
79750	dataset/images/field/gleditsia_triacanthos/12992001100618.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001100618.png	Gleditsia triacanthos	field
79751	dataset/images/field/gleditsia_triacanthos/12992001105556.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001105556.png	Gleditsia triacanthos	field
79752	dataset/images/field/gleditsia_triacanthos/12992001110446.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001110446.png	Gleditsia triacanthos	field
79753	dataset/images/field/gleditsia_triacanthos/12992001119047.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001119047.png	Gleditsia triacanthos	field
79754	dataset/images/field/gleditsia_triacanthos/12992001116146.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001116146.png	Gleditsia triacanthos	field
79755	dataset/images/field/gleditsia_triacanthos/12992001121762.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001121762.png	Gleditsia triacanthos	field
79756	dataset/images/field/gleditsia_triacanthos/12992001125085.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001125085.png	Gleditsia triacanthos	field
79757	dataset/images/field/gleditsia_triacanthos/12992001138953.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001138953.png	Gleditsia triacanthos	field
79758	dataset/images/field/gleditsia_triacanthos/12992001137244.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001137244.png	Gleditsia triacanthos	field
79759	dataset/images/field/gleditsia_triacanthos/12992001133826.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001133826.png	Gleditsia triacanthos	field
79760	dataset/images/field/gleditsia_triacanthos/12992001141104.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001141104.png	Gleditsia triacanthos	field
79761	dataset/images/field/gleditsia_triacanthos/12992001142858.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001142858.png	Gleditsia triacanthos	field
79762	dataset/images/field/gleditsia_triacanthos/12992001142656.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001142656.png	Gleditsia triacanthos	field
79763	dataset/images/field/gleditsia_triacanthos/12992001151037.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001151037.png	Gleditsia triacanthos	field
79764	dataset/images/field/gleditsia_triacanthos/12992001168663.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001168663.png	Gleditsia triacanthos	field
79765	dataset/images/field/gleditsia_triacanthos/12992001172888.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001172888.png	Gleditsia triacanthos	field
79766	dataset/images/field/gleditsia_triacanthos/12992001196372.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001196372.png	Gleditsia triacanthos	field
79767	dataset/images/field/gleditsia_triacanthos/12992001205233.jpg	dataset/segmented/field/gleditsia_triacanthos/12992001205233.png	Gleditsia triacanthos	field
72561	dataset/images/lab/quercus_velutina/wb1445-01-1.jpg	dataset/segmented/lab/quercus_velutina/wb1445-01-1.png	Quercus velutina	lab
72562	dataset/images/lab/quercus_velutina/wb1445-01-2.jpg	dataset/segmented/lab/quercus_velutina/wb1445-01-2.png	Quercus velutina	lab
72563	dataset/images/lab/quercus_velutina/wb1445-01-3.jpg	dataset/segmented/lab/quercus_velutina/wb1445-01-3.png	Quercus velutina	lab
72564	dataset/images/lab/quercus_velutina/wb1445-01-4.jpg	dataset/segmented/lab/quercus_velutina/wb1445-01-4.png	Quercus velutina	lab
72565	dataset/images/lab/quercus_velutina/wb1445-02-1.jpg	dataset/segmented/lab/quercus_velutina/wb1445-02-1.png	Quercus velutina	lab
72566	dataset/images/lab/quercus_velutina/wb1445-02-2.jpg	dataset/segmented/lab/quercus_velutina/wb1445-02-2.png	Quercus velutina	lab
72567	dataset/images/lab/quercus_velutina/wb1445-02-3.jpg	dataset/segmented/lab/quercus_velutina/wb1445-02-3.png	Quercus velutina	lab
72568	dataset/images/lab/quercus_velutina/wb1445-02-4.jpg	dataset/segmented/lab/quercus_velutina/wb1445-02-4.png	Quercus velutina	lab
72569	dataset/images/lab/quercus_velutina/wb1445-03-1.jpg	dataset/segmented/lab/quercus_velutina/wb1445-03-1.png	Quercus velutina	lab
72570	dataset/images/lab/quercus_velutina/wb1445-03-2.jpg	dataset/segmented/lab/quercus_velutina/wb1445-03-2.png	Quercus velutina	lab
72571	dataset/images/lab/quercus_velutina/wb1445-03-3.jpg	dataset/segmented/lab/quercus_velutina/wb1445-03-3.png	Quercus velutina	lab
72572	dataset/images/lab/quercus_velutina/wb1445-03-4.jpg	dataset/segmented/lab/quercus_velutina/wb1445-03-4.png	Quercus velutina	lab
72573	dataset/images/lab/quercus_velutina/wb1445-04-1.jpg	dataset/segmented/lab/quercus_velutina/wb1445-04-1.png	Quercus velutina	lab
72574	dataset/images/lab/quercus_velutina/wb1445-04-2.jpg	dataset/segmented/lab/quercus_velutina/wb1445-04-2.png	Quercus velutina	lab
72575	dataset/images/lab/quercus_velutina/wb1445-04-3.jpg	dataset/segmented/lab/quercus_velutina/wb1445-04-3.png	Quercus velutina	lab
72576	dataset/images/lab/quercus_velutina/wb1445-04-4.jpg	dataset/segmented/lab/quercus_velutina/wb1445-04-4.png	Quercus velutina	lab
72577	dataset/images/lab/quercus_velutina/wb1445-05-1.jpg	dataset/segmented/lab/quercus_velutina/wb1445-05-1.png	Quercus velutina	lab
